amount,type,k_symbol,operation,datetime,age,account_id
121.76,CREDIT,INTEREST CREDITED,,1995-05-31,22,28
1507.85,CREDIT,,CREDIT IN CASH,1995-06-05,22,28
1710.2,CREDIT,,CREDIT IN CASH,1995-06-06,22,28
221.67,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-06-06,22,28
1734.54,CREDIT,,CREDIT IN CASH,1995-06-08,22,28
495.21,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-06-09,22,28
2097.93,CREDIT,,CREDIT IN CASH,1995-06-21,22,28
13.8,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-06-30,22,28
88.85,CREDIT,INTEREST CREDITED,,1995-06-30,22,28
86.54,DEBIT,INSURANCE PAYMENT,REMITTANCE TO ANOTHER BANK,1995-07-05,22,28
172.11,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-07-07,22,28
2325.38,CREDIT,,CREDIT IN CASH,1995-07-08,22,28
752.79,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-07-10,22,28
1689.06,CREDIT,,CREDIT IN CASH,1995-07-17,22,28
967.04,DEBIT,,CASH WITHDRAWAL,1995-07-23,22,28
10.23,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-07-28,22,28
96.27,CREDIT,INTEREST CREDITED,,1995-07-31,22,28
144.75,CREDIT,INTEREST CREDITED,,1995-07-31,22,28
1300.8,CREDIT,,CREDIT IN CASH,1995-08-03,22,28
551.5,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-08-05,22,28
1350.75,CREDIT,,CREDIT IN CASH,1995-08-07,22,28
462.79,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-08-08,22,28
747.74,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-08-11,22,28
1301.23,CREDIT,,CREDIT IN CASH,1995-08-16,22,28
3770.28,CREDIT,,CREDIT IN CASH,1995-08-20,22,28
2705.92,DEBIT,,CASH WITHDRAWAL,1995-08-22,22,28
3182.05,DEBIT,,CASH WITHDRAWAL,1995-08-23,22,28
4793.78,CREDIT,,CREDIT IN CASH,1995-08-24,22,28
1656.31,DEBIT,,CASH WITHDRAWAL,1995-08-27,22,28
4715.39,CREDIT,,CREDIT IN CASH,1995-08-29,22,28
11.47,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-08-31,22,28
98.59,CREDIT,INTEREST CREDITED,,1995-08-31,22,28
3630.02,CREDIT,,CREDIT IN CASH,1993-10-10,20,29
2591.38,CREDIT,,CREDIT IN CASH,1993-10-10,20,29
2616.47,CREDIT,,CREDIT IN CASH,1993-10-18,20,29
34.27,CREDIT,INTEREST CREDITED,,1993-10-31,20,29
4313.26,CREDIT,,CREDIT IN CASH,1993-11-09,20,29
2909.88,CREDIT,,CREDIT IN CASH,1993-11-14,20,29
38.26,CREDIT,INTEREST CREDITED,,1993-11-30,20,29
7713.66,CREDIT,,CREDIT IN CASH,1993-12-12,20,29
2729.84,CREDIT,,CREDIT IN CASH,1993-12-13,20,29
4471.46,CREDIT,,CREDIT IN CASH,1993-12-19,20,29
57.89,CREDIT,INTEREST CREDITED,,1993-12-31,20,29
3481.87,DEBIT,,CASH WITHDRAWAL,1994-01-08,20,29
1654.91,DEBIT,,CASH WITHDRAWAL,1994-01-16,20,29
88.64,CREDIT,INTEREST CREDITED,,1994-01-31,20,29
4659.34,DEBIT,,CASH WITHDRAWAL,1994-02-07,20,29
3444.67,CREDIT,,CREDIT IN CASH,1994-02-12,20,29
4228.33,CREDIT,,CREDIT IN CASH,1994-02-18,20,29
15.03,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,20,29
86.92,CREDIT,INTEREST CREDITED,,1994-02-28,20,29
2457.74,DEBIT,,CASH WITHDRAWAL,1994-04-02,20,29
42.95,CREDIT,INTEREST CREDITED,,1994-04-30,20,29
162.98,CREDIT,INTEREST CREDITED,,1994-04-30,20,29
2630.33,DEBIT,,CASH WITHDRAWAL,1994-05-08,20,29
5929.08,CREDIT,,CREDIT IN CASH,1994-05-14,20,29
3.92,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-31,20,29
135.53,CREDIT,INTEREST CREDITED,,1994-05-31,20,29
1502.7,DEBIT,,CASH WITHDRAWAL,1994-06-07,20,29
6219.17,CREDIT,,CREDIT IN CASH,1994-06-13,20,29
2373.41,CREDIT,,CREDIT IN CASH,1994-06-14,20,29
8.02,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-30,20,29
97.49,CREDIT,INTEREST CREDITED,,1994-06-30,20,29
1603.26,DEBIT,,CASH WITHDRAWAL,1994-07-04,20,29
1267.92,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-11,20,29
2525.88,CREDIT,,CREDIT IN CASH,1994-07-13,20,29
2351.6,CREDIT,,CREDIT IN CASH,1994-07-18,20,29
10.71,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-07-31,20,29
105.89,CREDIT,INTEREST CREDITED,,1994-07-31,20,29
1751.9,DEBIT,,CASH WITHDRAWAL,1994-08-10,20,29
3821.04,CREDIT,,CREDIT IN CASH,1994-08-13,20,29
4.17,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-08-31,20,29
104.27,CREDIT,INTEREST CREDITED,,1994-08-31,20,29
2628.14,DEBIT,,CASH WITHDRAWAL,1994-09-09,20,29
4188.52,CREDIT,,CREDIT IN CASH,1994-09-11,20,29
753.72,DEBIT,,CASH WITHDRAWAL,1994-09-16,20,29
12.41,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-09-30,20,29
120.57,CREDIT,INTEREST CREDITED,,1994-09-30,20,29
2181.11,DEBIT,,CASH WITHDRAWAL,1994-10-08,20,29
1915.66,CREDIT,,CREDIT IN CASH,1994-10-11,20,29
1258.36,CREDIT,,CREDIT IN CASH,1994-10-18,20,29
10.73,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-10-31,20,29
103.06,CREDIT,INTEREST CREDITED,,1994-10-31,20,29
2646.68,DEBIT,,CASH WITHDRAWAL,1994-11-07,20,29
2281.94,CREDIT,,CREDIT IN CASH,1994-11-10,20,29
1273.6,CREDIT,,CREDIT IN CASH,1994-11-12,20,29
739.37,CREDIT,,CREDIT IN CASH,1994-11-16,20,29
4.72,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-11-30,20,29
138.14,CREDIT,INTEREST CREDITED,,1994-11-30,20,29
1646.52,DEBIT,,CASH WITHDRAWAL,1994-12-04,20,29
773.42,DEBIT,,CASH WITHDRAWAL,1994-12-10,20,29
904.31,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-12-11,20,29
2776.54,CREDIT,,CREDIT IN CASH,1994-12-13,20,29
863.27,DEBIT,,CASH WITHDRAWAL,1994-12-16,20,29
12.96,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-12-31,20,29
95.14,CREDIT,INTEREST CREDITED,,1994-12-31,20,29
699.3,DEBIT,,CREDIT CARD WITHDRAWAL,1995-01-04,20,29
2643.24,CREDIT,,CREDIT IN CASH,1995-01-08,20,29
849.71,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-01-11,20,29
3775.27,CREDIT,,CREDIT IN CASH,1995-01-13,20,29
5.19,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-01-31,20,29
80.01,CREDIT,INTEREST CREDITED,,1995-01-31,20,29
1649.1,DEBIT,,CASH WITHDRAWAL,1995-02-03,20,29
1162.08,DEBIT,,CASH WITHDRAWAL,1995-02-10,20,29
895.59,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-02-11,20,29
1997.19,CREDIT,,CREDIT IN CASH,1995-02-13,20,29
3425.29,CREDIT,,CREDIT IN CASH,1995-02-19,20,29
2998.8,DEBIT,,CASH WITHDRAWAL,1995-02-19,20,29
11.09,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-02-28,20,29
118.34,CREDIT,INTEREST CREDITED,,1995-02-28,20,29
1802.54,DEBIT,,CASH WITHDRAWAL,1995-03-07,20,29
3116.27,CREDIT,,CREDIT IN CASH,1995-03-14,20,29
3943.65,CREDIT,,CREDIT IN CASH,1993-10-12,18,30
3905.47,CREDIT,,CREDIT IN CASH,1993-11-06,18,30
3681.15,CREDIT,,CREDIT IN CASH,1994-01-08,18,30
2776.83,CREDIT,,CREDIT IN CASH,1994-02-23,18,30
26.57,CREDIT,INTEREST CREDITED,,1994-05-31,18,30
1598.17,DEBIT,,CASH WITHDRAWAL,1994-06-24,18,30
37.34,CREDIT,INTEREST CREDITED,,1994-06-30,18,30
6185.47,CREDIT,,CREDIT IN CASH,1994-07-08,18,30
3882.2,CREDIT,,CREDIT IN CASH,1994-07-25,18,30
52.83,CREDIT,INTEREST CREDITED,,1994-07-31,18,30
6847.15,CREDIT,,CREDIT IN CASH,1994-08-08,18,30
2715.12,DEBIT,,CASH WITHDRAWAL,1994-08-22,18,30
124.84,CREDIT,INTEREST CREDITED,,1994-08-31,18,30
8847.4,CREDIT,,CREDIT IN CASH,1994-09-07,18,30
5475.39,CREDIT,,CREDIT IN CASH,1994-09-21,18,30
101.3,CREDIT,INTEREST CREDITED,,1994-09-30,18,30
4786.95,CREDIT,,CREDIT IN CASH,1994-10-07,18,30
4196.31,CREDIT,,CREDIT IN CASH,1994-10-19,18,30
95.59,CREDIT,INTEREST CREDITED,,1994-10-31,18,30
15204.0,CREDIT,,CREDIT IN CASH,1994-11-01,18,30
3758.35,DEBIT,,CASH WITHDRAWAL,1994-11-13,18,30
133.83,CREDIT,INTEREST CREDITED,,1994-11-30,18,30
11256.17,CREDIT,,CREDIT IN CASH,1994-12-05,18,30
6318.44,DEBIT,,CASH WITHDRAWAL,1994-12-12,18,30
1487.61,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-12-13,18,30
1950.97,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-12-14,18,30
3052.87,CREDIT,,CREDIT IN CASH,1994-12-24,18,30
145.25,CREDIT,INTEREST CREDITED,,1994-12-31,18,30
22.32,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-12-31,18,30
4157.42,CREDIT,,CREDIT IN CASH,1995-01-07,18,30
458.78,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-01-11,18,30
2400.43,CREDIT,,CREDIT IN CASH,1995-01-21,18,30
130.05,CREDIT,INTEREST CREDITED,,1995-01-31,18,30
12.79,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-01-31,18,30
5901.15,CREDIT,,CREDIT IN CASH,1995-02-06,18,30
2223.37,DEBIT,,CASH WITHDRAWAL,1995-02-06,18,30
2308.58,DEBIT,,CASH WITHDRAWAL,1995-02-06,18,30
189.3,DEBIT,INSURANCE PAYMENT,REMITTANCE TO ANOTHER BANK,1995-02-07,18,30
591.2,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-02-07,18,30
705.15,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-02-09,18,30
1301.97,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-02-10,18,30
298.69,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-02-11,18,30
1115.03,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-02-12,18,30
330.71,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-02-12,18,30
3301.44,CREDIT,,CREDIT IN CASH,1995-02-15,18,30
93.68,CREDIT,INTEREST CREDITED,,1995-02-28,18,30
10.55,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-02-28,18,30
3293.51,CREDIT,,CREDIT IN CASH,1995-03-05,18,30
426.06,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-03-08,18,30
340.1,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-03-08,18,30
151.54,DEBIT,INSURANCE PAYMENT,REMITTANCE TO ANOTHER BANK,1995-03-09,18,30
420.77,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-03-10,18,30
1328.19,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-03-12,18,30
283.66,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-03-12,18,30
2692.13,CREDIT,,CREDIT IN CASH,1995-03-18,18,30
5464.72,CREDIT,,CREDIT IN CASH,1995-03-19,18,30
2362.28,DEBIT,,CASH WITHDRAWAL,1995-03-23,18,30
3005.99,DEBIT,,CASH WITHDRAWAL,1995-03-26,18,30
109.8,CREDIT,INTEREST CREDITED,,1995-03-31,18,30
8.0,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-03-31,18,30
251.43,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-04-05,18,30
416.06,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-04-07,18,30
195.36,DEBIT,INSURANCE PAYMENT,REMITTANCE TO ANOTHER BANK,1995-04-07,18,30
467.98,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-04-07,18,30
189.64,DEBIT,INSURANCE PAYMENT,REMITTANCE TO ANOTHER BANK,1995-04-08,18,30
273.0,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-04-08,18,30
1324.3,DEBIT,,CASH WITHDRAWAL,1995-04-08,18,30
1457.06,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-04-10,18,30
295.02,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-04-11,18,30
1018.33,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-04-13,18,30
2405.5,CREDIT,,CREDIT IN CASH,1995-04-18,18,30
104.27,CREDIT,INTEREST CREDITED,,1995-04-30,18,30
13.01,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1995-04-30,18,30
190.27,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-05-05,18,30
267.52,DEBIT,INSURANCE PAYMENT,REMITTANCE TO ANOTHER BANK,1995-05-06,18,30
382.04,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-05-07,18,30
1152.42,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-05-08,18,30
369.87,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-05-09,18,30
354.94,DEBIT, ,REMITTANCE TO ANOTHER BANK,1995-05-10,18,30
1437.72,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1995-05-11,18,30
2396.74,CREDIT,,CREDIT IN CASH,1993-07-30,68,31
8037.4,CREDIT,,CREDIT IN CASH,1993-08-06,68,31
13705.65,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-08-12,68,31
1355.81,DEBIT,,CASH WITHDRAWAL,1993-09-15,68,31
26.72,CREDIT,INTEREST CREDITED,,1993-09-30,68,31
9502.93,CREDIT,,CREDIT IN CASH,1993-10-10,68,31
209.51,CREDIT,INTEREST CREDITED,,1993-10-31,68,31
8876.4,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-11-09,68,31
2823.2,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-22,68,31
130.04,CREDIT,INTEREST CREDITED,,1993-11-30,68,31
9924.25,CREDIT,,CREDIT IN CASH,1993-12-07,68,31
4169.86,DEBIT,,CASH WITHDRAWAL,1993-12-07,68,31
4864.94,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1993-12-12,68,31
4396.01,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1993-12-12,68,31
122.8,CREDIT,INTEREST CREDITED,,1993-12-31,68,31
10115.92,CREDIT,,CREDIT IN CASH,1994-01-06,68,31
2733.97,DEBIT, ,CASH WITHDRAWAL,1994-01-11,68,31
2629.06,DEBIT, ,CASH WITHDRAWAL,1994-01-14,68,31
5574.91,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-01-16,68,31
133.05,CREDIT,INTEREST CREDITED,,1994-01-31,68,31
14748.96,CREDIT,,CREDIT IN CASH,1994-02-02,68,31
8882.32,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-02-06,68,31
4564.36,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-10,68,31
4490.47,DEBIT,,CASH WITHDRAWAL,1994-02-21,68,31
162.02,CREDIT,INTEREST CREDITED,,1994-02-28,68,31
22.31,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,68,31
2445.89,DEBIT, ,CASH WITHDRAWAL,1994-03-06,68,31
4215.3,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-03-08,68,31
4242.77,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-03-09,68,31
3227.23,DEBIT,,CASH WITHDRAWAL,1994-03-22,68,31
137.76,CREDIT,INTEREST CREDITED,,1994-03-31,68,31
7.98,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,68,31
2836.8,DEBIT,LOAN PAYMENT,REMITTANCE TO ANOTHER BANK,1994-04-12,68,31
4366.19,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-04-12,68,31
3006.07,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-04-12,68,31
3742.63,DEBIT,,CASH WITHDRAWAL,1994-04-22,68,31
4709.15,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-04-23,68,31
158.96,CREDIT,INTEREST CREDITED,,1994-04-30,68,31
15.89,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,68,31
2634.76,DEBIT, ,CASH WITHDRAWAL,1994-05-06,68,31
8792.23,CREDIT,,CREDIT IN CASH,1994-05-09,68,31
4649.68,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-09,68,31
5169.43,DEBIT,,CASH WITHDRAWAL,1994-05-10,68,31
3100.39,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-13,68,31
9053.96,CREDIT,,CREDIT IN CASH,1994-05-19,68,31
192.79,CREDIT,INTEREST CREDITED,,1994-05-31,68,31
11.61,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-31,68,31
5054.88,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-06-06,68,31
3811.51,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-09,68,31
16126.65,CREDIT,,CREDIT IN CASH,1994-06-12,68,31
3688.15,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-12,68,31
3917.64,DEBIT,,CASH WITHDRAWAL,1994-06-16,68,31
136.55,CREDIT,INTEREST CREDITED,,1994-06-30,68,31
13.01,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-30,68,31
3062.39,DEBIT,,CASH WITHDRAWAL,1994-07-04,68,31
13502.1,CREDIT,,CREDIT IN CASH,1994-07-07,68,31
3929.5,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-10,68,31
153.65,CREDIT,INTEREST CREDITED,,1994-07-31,68,31
14.89,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-07-31,68,31
4283.12,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-08-03,68,31
3670.0,DEBIT,,CASH WITHDRAWAL,1994-08-03,68,31
3008.97,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-08,68,31
5476.51,DEBIT,,CASH WITHDRAWAL,1994-08-10,68,31
4032.89,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-12,68,31
6136.08,CREDIT,,CREDIT IN CASH,1994-08-20,68,31
137.48,CREDIT,INTEREST CREDITED,,1994-08-31,68,31
17.95,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-08-31,68,31
4486.05,DEBIT,,CASH WITHDRAWAL,1994-09-05,68,31
3226.1,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-09-07,68,31
4219.2,DEBIT,,CASH WITHDRAWAL,1994-09-09,68,31
4087.13,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-09-10,68,31
3726.12,DEBIT,,CASH WITHDRAWAL,1994-09-16,68,31
4660.56,DEBIT,,CASH WITHDRAWAL,1994-09-20,68,31
168.32,CREDIT,INTEREST CREDITED,,1994-09-30,68,31
12.5,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-09-30,68,31
4596.68,DEBIT,,CASH WITHDRAWAL,1994-10-04,68,31
3287.21,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-10-07,68,31
3764.7,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-10-10,68,31
5371.52,DEBIT,,CASH WITHDRAWAL,1994-10-12,68,31
2600.88,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-10-13,68,31
65.13,CREDIT,INTEREST CREDITED,,1993-01-31,47,32
3.13,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-01-31,47,32
4718.3,CREDIT,,CREDIT IN CASH,1993-02-05,47,32
7495.58,CREDIT,,CREDIT IN CASH,1993-02-09,47,32
3091.52,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-02-09,47,32
104.57,CREDIT,INTEREST CREDITED,,1993-02-28,47,32
11.49,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-02-28,47,32
2808.1,DEBIT,,CASH WITHDRAWAL,1993-03-05,47,32
2792.97,CREDIT,,CREDIT IN CASH,1993-03-08,47,32
1114.88,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-03-09,47,32
2984.85,DEBIT,,CASH WITHDRAWAL,1993-03-15,47,32
96.81,CREDIT,INTEREST CREDITED,,1993-03-31,47,32
9.1,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-03-31,47,32
2614.71,DEBIT,,CASH WITHDRAWAL,1993-04-03,47,32
649.33,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-04-07,47,32
4792.22,CREDIT,,CREDIT IN CASH,1993-04-09,47,32
2631.72,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-04-11,47,32
2750.87,DEBIT,,CASH WITHDRAWAL,1993-04-23,47,32
113.26,CREDIT,INTEREST CREDITED,,1993-04-30,47,32
9.82,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-04-30,47,32
803.89,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-05-05,47,32
498.93,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-05-07,47,32
3057.18,DEBIT,,CASH WITHDRAWAL,1993-05-08,47,32
1966.71,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-05-10,47,32
4823.18,DEBIT,,CASH WITHDRAWAL,1993-05-14,47,32
3239.06,DEBIT,,CASH WITHDRAWAL,1993-05-16,47,32
2621.8,DEBIT,,CASH WITHDRAWAL,1993-05-19,47,32
2898.0,DEBIT,,CASH WITHDRAWAL,1993-05-22,47,32
134.98,CREDIT,INTEREST CREDITED,,1993-05-31,47,32
7.81,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-05-31,47,32
483.0,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-06-05,47,32
625.63,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-06-07,47,32
4564.25,CREDIT,,CREDIT IN CASH,1993-06-08,47,32
2304.72,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-06-09,47,32
8408.15,CREDIT,,CREDIT IN CASH,1993-06-13,47,32
6900.35,DEBIT,,CASH WITHDRAWAL,1993-06-14,47,32
114.61,CREDIT,INTEREST CREDITED,,1993-06-30,47,32
9.13,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-06-30,47,32
3048.62,CREDIT,,CREDIT IN CASH,1993-07-05,47,32
648.72,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-07-06,47,32
5049.56,CREDIT,,CREDIT IN CASH,1993-07-09,47,32
2843.2,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-07-10,47,32
5363.78,DEBIT,,CASH WITHDRAWAL,1993-07-12,47,32
3066.12,DEBIT,,CASH WITHDRAWAL,1993-07-19,47,32
130.04,CREDIT,INTEREST CREDITED,,1993-07-31,47,32
11.95,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-07-31,47,32
479.51,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-08-05,47,32
2487.11,DEBIT,,CASH WITHDRAWAL,1993-08-07,47,32
1929.78,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-09,47,32
6703.1,CREDIT,,CREDIT IN CASH,1993-08-10,47,32
3436.03,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-11,47,32
148.0,CREDIT,INTEREST CREDITED,,1993-08-31,47,32
12.8,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,47,32
405.19,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-09-06,47,32
566.25,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-09-09,47,32
2033.49,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-10,47,32
4230.26,DEBIT,,CASH WITHDRAWAL,1993-09-17,47,32
3326.63,DEBIT,,CASH WITHDRAWAL,1993-09-20,47,32
109.5,CREDIT,INTEREST CREDITED,,1993-09-30,47,32
7.78,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,47,32
460.11,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-10-05,47,32
3950.29,CREDIT,,CREDIT IN CASH,1993-10-09,47,32
2623.65,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-10,47,32
7274.91,CREDIT,,CREDIT IN CASH,1993-10-23,47,32
121.48,CREDIT,INTEREST CREDITED,,1993-10-31,47,32
10.57,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,47,32
453.87,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-11-05,47,32
652.98,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-11-07,47,32
4199.79,CREDIT,,CREDIT IN CASH,1993-11-08,47,32
1908.84,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-10,47,32
6686.58,CREDIT,,CREDIT IN CASH,1993-11-12,47,32
4550.12,DEBIT,,CASH WITHDRAWAL,1993-11-20,47,32
117.2,CREDIT,INTEREST CREDITED,,1993-11-30,47,32
15.62,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,47,32
389.36,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-05,47,32
424.8,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-07,47,32
5608.68,CREDIT,,CREDIT IN CASH,1993-12-09,47,32
2440.69,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-11,47,32
3082.67,DEBIT,,CASH WITHDRAWAL,1993-12-12,47,32
2656.03,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-14,47,32
